ZIP,COUNTY,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
95682,06017,SHINGLE SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95683,06067,SLOUGHHOUSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95684,06017,SOMERSET,CA,1.000000000,1.000000000,1.000000000,1.000000000
95685,06005,SUTTER CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95686,06077,THORNTON,CA,1.000000000,0.000000000,1.000000000,1.000000000
95687,06095,VACAVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95688,06095,VACAVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95689,06005,VOLCANO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95690,06077,WALNUT GROVE,CA,0.160353535,0.035714286,0.192307692,0.153318078
95690,06067,WALNUT GROVE,CA,0.691919192,0.857142857,0.807692308,0.705949657
95690,06095,WALNUT GROVE,CA,0.147727273,0.107142857,0.000000000,0.140732265
95691,06113,WEST SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95692,06115,WHEATLAND,CA,0.992507493,0.992481203,1.000000000,0.992935982
95692,06101,WHEATLAND,CA,0.007492507,0.007518797,0.000000000,0.007064018
95693,06067,WILTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95694,06113,WINTERS,CA,0.875429975,0.903669725,1.000000000,0.879203844
95694,06095,WINTERS,CA,0.124570025,0.096330275,0.000000000,0.120796156
95695,06113,WOODLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95696,06095,VACAVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95697,06113,YOLO,CA,1.000000000,0.000000000,1.000000000,1.000000000
95698,06113,ZAMORA,CA,0.000000000,0.000000000,1.000000000,1.000000000
95699,06005,DRYTOWN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95701,06061,ALTA,CA,1.000000000,0.000000000,1.000000000,1.000000000
95703,06061,APPLEGATE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95709,06017,CAMINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95712,06057,CHICAGO PARK,CA,0.000000000,0.000000000,1.000000000,1.000000000
95713,06061,COLFAX,CA,1.000000000,1.000000000,1.000000000,1.000000000
95714,06061,DUTCH FLAT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95715,06061,EMIGRANT GAP,CA,1.000000000,0.000000000,0.000000000,1.000000000
95717,06061,GOLD RUN,CA,1.000000000,0.000000000,1.000000000,1.000000000
95720,06017,KYBURZ,CA,1.000000000,0.000000000,1.000000000,1.000000000
95721,06017,ECHO LAKE,CA,0.000000000,1.000000000,1.000000000,1.000000000
95722,06061,MEADOW VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95724,06057,NORDEN,CA,1.000000000,1.000000000,0.000000000,1.000000000
95726,06017,POLLOCK PINES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95728,06061,SODA SPRINGS,CA,0.200000000,0.000000000,0.000000000,0.166666667
95728,06057,SODA SPRINGS,CA,0.800000000,0.000000000,1.000000000,0.833333333
95735,06017,TWIN BRIDGES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95736,06061,WEIMAR,CA,1.000000000,0.000000000,1.000000000,1.000000000
95741,06067,RANCHO CORDOVA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95742,06067,RANCHO CORDOVA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95746,06061,GRANITE BAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95747,06061,ROSEVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95757,06067,ELK GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95758,06067,ELK GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95759,06067,ELK GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95762,06017,EL DORADO HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95763,06067,FOLSOM,CA,1.000000000,1.000000000,1.000000000,1.000000000
95765,06061,ROCKLIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95776,06113,WOODLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95798,06113,WEST SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95799,06113,WEST SACRAMENTO,CA,0.000000000,0.000000000,1.000000000,1.000000000
95811,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95812,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95813,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95814,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95815,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95816,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95817,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95818,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95819,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95820,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95821,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95822,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95823,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95824,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95825,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95826,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95827,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95828,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95829,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95830,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95831,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95832,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95833,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95834,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95835,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95836,06101,SACRAMENTO,CA,1.000000000,0.000000000,1.000000000,1.000000000
95837,06101,SACRAMENTO,CA,0.273381295,0.081395349,0.285714286,0.172307692
95837,06067,SACRAMENTO,CA,0.726618705,0.918604651,0.714285714,0.827692308
95838,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95840,06067,SACRAMENTO,CA,0.000000000,1.000000000,0.000000000,1.000000000
95841,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95842,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95843,06067,ANTELOPE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95851,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95852,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95853,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95860,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95864,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95865,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95866,06067,SACRAMENTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95867,06067,SACRAMENTO,CA,0.000000000,1.000000000,0.000000000,1.000000000
95894,06067,SACRAMENTO,CA,0.000000000,1.000000000,0.000000000,1.000000000
95901,06115,MARYSVILLE,CA,0.994850299,1.000000000,1.000000000,0.995468915
95901,06007,MARYSVILLE,CA,0.005149701,0.000000000,0.000000000,0.004531085
95903,06115,BEALE AFB,CA,1.000000000,1.000000000,1.000000000,1.000000000
95910,06091,ALLEGHANY,CA,1.000000000,0.000000000,1.000000000,1.000000000
95912,06011,ARBUCKLE,CA,0.993630573,1.000000000,1.000000000,0.995352440
95912,06113,ARBUCKLE,CA,0.006369427,0.000000000,0.000000000,0.004647560
95913,06021,ARTOIS,CA,0.000000000,0.000000000,1.000000000,1.000000000
95914,06115,BANGOR,CA,0.050359712,0.000000000,0.000000000,0.048951049
95914,06007,BANGOR,CA,0.949640288,1.000000000,1.000000000,0.951048951
95915,06063,BELDEN,CA,0.000000000,1.000000000,1.000000000,1.000000000
95916,06007,BERRY CREEK,CA,1.000000000,0.000000000,1.000000000,1.000000000
95917,06007,BIGGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95918,06115,BROWNS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95919,06115,BROWNSVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95920,06021,BUTTE CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95922,06115,CAMPTONVILLE,CA,0.980519481,0.833333333,1.000000000,0.978142077
95922,06091,CAMPTONVILLE,CA,0.019480519,0.166666667,0.000000000,0.021857923
95923,06063,CANYON DAM,CA,1.000000000,1.000000000,1.000000000,1.000000000
95924,06057,CEDAR RIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95925,06115,CHALLENGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95926,06007,CHICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95927,06007,CHICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95928,06007,CHICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95929,06007,CHICO,CA,0.000000000,1.000000000,0.000000000,1.000000000
95930,06007,CLIPPER MILLS,CA,1.000000000,1.000000000,0.871287129,0.894308943
95930,06115,CLIPPER MILLS,CA,0.000000000,0.000000000,0.128712871,0.105691057
95932,06011,COLUSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95934,06063,CRESCENT MILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95935,06115,DOBBINS,CA,1.000000000,0.000000000,1.000000000,1.000000000
95936,06091,DOWNIEVILLE,CA,0.000000000,0.000000000,1.000000000,1.000000000
95937,06113,DUNNIGAN,CA,0.000000000,0.000000000,1.000000000,1.000000000
95938,06007,DURHAM,CA,1.000000000,1.000000000,1.000000000,1.000000000
95939,06021,ELK CREEK,CA,0.975000000,1.000000000,1.000000000,0.976744186
95939,06011,ELK CREEK,CA,0.025000000,0.000000000,0.000000000,0.023255814
95940,06007,FEATHER FALLS,CA,1.000000000,0.000000000,1.000000000,1.000000000
95941,06115,FORBESTOWN,CA,0.173076923,0.000000000,0.689655172,0.310185185
95941,06007,FORBESTOWN,CA,0.826923077,1.000000000,0.310344828,0.689814815
95942,06007,FOREST RANCH,CA,1.000000000,0.000000000,1.000000000,1.000000000
95943,06021,GLENN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95944,06091,GOODYEARS BAR,CA,0.000000000,0.000000000,1.000000000,1.000000000
95945,06057,GRASS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95946,06057,PENN VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95947,06063,GREENVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95948,06101,GRIDLEY,CA,0.001499813,0.002100840,0.000000000,0.001522070
95948,06007,GRIDLEY,CA,0.998500187,0.997899160,1.000000000,0.998477930
95949,06057,GRASS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95950,06011,GRIMES,CA,0.000000000,0.000000000,1.000000000,1.000000000
95951,06021,HAMILTON CITY,CA,0.000000000,0.000000000,1.000000000,1.000000000
95953,06101,LIVE OAK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95954,06007,MAGALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95955,06011,MAXWELL,CA,0.000000000,0.000000000,1.000000000,1.000000000
95956,06063,MEADOW VALLEY,CA,1.000000000,0.000000000,1.000000000,1.000000000
95957,06011,MERIDIAN,CA,0.035714286,0.117647059,0.000000000,0.040909091
95957,06101,MERIDIAN,CA,0.964285714,0.882352941,1.000000000,0.959090909
95958,06007,NELSON,CA,0.000000000,0.000000000,1.000000000,1.000000000
95959,06057,NEVADA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95960,06057,NORTH SAN JUAN,CA,0.580645161,0.800000000,1.000000000,0.602409639
95960,06091,NORTH SAN JUAN,CA,0.290322581,0.200000000,0.000000000,0.277108434
95960,06115,NORTH SAN JUAN,CA,0.129032258,0.000000000,0.000000000,0.120481928
95961,06115,OLIVEHURST,CA,1.000000000,1.000000000,1.000000000,1.000000000
95962,06115,OREGON HOUSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95963,06021,ORLAND,CA,0.951634981,0.991649269,1.000000000,0.955537144
95963,06103,ORLAND,CA,0.048365019,0.008350731,0.000000000,0.044462856
95965,06007,OROVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95966,06115,OROVILLE,CA,0.002423753,0.000000000,0.000000000,0.002261449
95966,06007,OROVILLE,CA,0.997576247,1.000000000,1.000000000,0.997738551
95967,06007,PARADISE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95968,06007,PALERMO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95969,06007,PARADISE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95970,06021,PRINCETON,CA,0.618644068,0.500000000,0.000000000,0.598425197
95970,06011,PRINCETON,CA,0.381355932,0.500000000,1.000000000,0.401574803
95971,06063,QUINCY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95972,06115,RACKERBY,CA,1.000000000,0.000000000,1.000000000,1.000000000
95973,06103,CHICO,CA,0.001696257,0.000000000,0.000000000,0.001477760
95973,06007,CHICO,CA,0.998303743,1.000000000,1.000000000,0.998522240
95974,06007,RICHVALE,CA,0.000000000,0.000000000,1.000000000,1.000000000
95975,06057,ROUGH AND READY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95976,06007,CHICO,CA,0.000000000,1.000000000,0.000000000,1.000000000
95977,06057,SMARTSVILLE,CA,0.642590286,0.750000000,0.000000000,0.642326733
95977,06115,SMARTSVILLE,CA,0.357409714,0.250000000,1.000000000,0.357673267
95978,06007,STIRLING CITY,CA,0.000000000,0.000000000,1.000000000,1.000000000
95979,06011,STONYFORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
95980,06063,STORRIE,CA,0.000000000,0.000000000,1.000000000,1.000000000
95981,06063,STRAWBERRY VALLEY,CA,0.000000000,0.000000000,0.693877551,0.680000000
95981,06115,STRAWBERRY VALLEY,CA,0.000000000,1.000000000,0.306122449,0.320000000
95982,06101,SUTTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95983,06063,TAYLORSVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95984,06063,TWAIN,CA,0.000000000,0.000000000,1.000000000,1.000000000
95986,06057,WASHINGTON,CA,0.000000000,0.000000000,1.000000000,1.000000000
95987,06011,WILLIAMS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95988,06011,WILLOWS,CA,0.007217322,0.000000000,0.000000000,0.006194081
95988,06021,WILLOWS,CA,0.992782678,1.000000000,1.000000000,0.993805919
95991,06101,YUBA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95992,06101,YUBA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95993,06101,YUBA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
96001,06089,REDDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
96002,06089,REDDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
96003,06089,REDDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
96006,06049,ADIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
96007,06103,ANDERSON,CA,0.000421408,0.000000000,0.000000000,0.000372218
96007,06089,ANDERSON,CA,0.999578592,1.000000000,1.000000000,0.999627782
96008,06089,BELLA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
96009,06035,BIEBER,CA,1.000000000,1.000000000,1.000000000,1.000000000
96010,06105,BIG BAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
96011,06089,BIG BEND,CA,0.000000000,0.000000000,1.000000000,1.000000000
96013,06089,BURNEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
96014,06093,CALLAHAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
96015,06049,CANBY,CA,1.000000000,1.000000000,1.000000000,1.000000000
96016,06089,CASSEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
96017,06089,CASTELLA,CA,1.000000000,0.000000000,1.000000000,1.000000000
96019,06089,SHASTA LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
96020,06063,CHESTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
96021,06103,CORNING,CA,1.000000000,1.000000000,1.000000000,1.000000000
96022,06103,COTTONWOOD,CA,0.649376617,0.791208791,0.150943396,0.650770276
96022,06089,COTTONWOOD,CA,0.350623383,0.208791209,0.849056604,0.349229724
96023,06093,DORRIS,CA,1.000000000,1.000000000,1.000000000,1.000000000
96024,06105,DOUGLAS CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
96025,06089,DUNSMUIR,CA,0.051966292,0.020689655,0.014184397,0.046198830
96025,06093,DUNSMUIR,CA,0.948033708,0.979310345,0.985815603,0.953801170
96027,06093,ETNA,CA,1.000000000,1.000000000,1.000000000,1.000000000
96028,06089,FALL RIVER MILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
96029,06103,FLOURNOY,CA,1.000000000,1.000000000,0.000000000,1.000000000
96031,06093,FORKS OF SALMON,CA,1.000000000,1.000000000,1.000000000,1.000000000
96032,06093,FORT JONES,CA,1.000000000,1.000000000,1.000000000,1.000000000
96033,06089,FRENCH GULCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
96034,06093,GAZELLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
96035,06103,GERBER,CA,1.000000000,1.000000000,1.000000000,1.000000000
96037,06093,GREENVIEW,CA,1.000000000,0.000000000,1.000000000,1.000000000
96038,06093,GRENADA,CA,1.000000000,1.000000000,1.000000000,1.000000000
96039,06093,HAPPY CAMP,CA,1.000000000,1.000000000,1.000000000,1.000000000
96040,06089,HAT CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
96041,06105,HAYFORK,CA,1.000000000,1.000000000,0.000000000,1.000000000
96044,06093,HORNBROOK,CA,1.000000000,1.000000000,1.000000000,1.000000000
96046,06105,HYAMPOM,CA,1.000000000,0.000000000,1.000000000,1.000000000
96047,06089,IGO,CA,1.000000000,0.000000000,1.000000000,1.000000000
96048,06105,JUNCTION CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
96049,06089,REDDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
96050,06093,KLAMATH RIVER,CA,1.000000000,1.000000000,1.000000000,1.000000000
96051,06089,LAKEHEAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
96052,06105,LEWISTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
96054,06049,LOOKOUT,CA,1.000000000,0.000000000,1.000000000,1.000000000
96055,06103,LOS MOLINOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
96056,06049,MCARTHUR,CA,0.111594203,0.000000000,0.000000000,0.105769231
96056,06035,MCARTHUR,CA,0.353623188,0.142857143,0.000000000,0.340659341
96056,06089,MCARTHUR,CA,0.534782609,0.857142857,1.000000000,0.553571429
96057,06093,MCCLOUD,CA,1.000000000,1.000000000,1.000000000,1.000000000
96058,06093,MACDOEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
96059,06089,MANTON,CA,0.490909091,0.000000000,0.461538462,0.484536082
96059,06103,MANTON,CA,0.509090909,1.000000000,0.538461538,0.515463918
96061,06103,MILL CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
96062,06089,MILLVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
96063,06103,MINERAL,CA,0.000000000,0.000000000,1.000000000,1.000000000
96064,06093,MONTAGUE,CA,1.000000000,1.000000000,1.000000000,1.000000000
96065,06089,MONTGOMERY CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
96067,06093,MOUNT SHASTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
96068,06035,NUBIEBER,CA,1.000000000,0.000000000,1.000000000,1.000000000
96069,06089,OAK RUN,CA,1.000000000,1.000000000,1.000000000,1.000000000
96071,06089,OLD STATION,CA,1.000000000,1.000000000,1.000000000,1.000000000
96073,06089,PALO CEDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
96074,06103,PASKENTA,CA,0.000000000,1.000000000,1.000000000,1.000000000
96075,06103,PAYNES CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
96076,06103,PLATINA,CA,0.213235294,0.000000000,0.785714286,0.301775148
96076,06105,PLATINA,CA,0.441176471,0.200000000,0.107142857,0.378698225
96076,06089,PLATINA,CA,0.345588235,0.800000000,0.107142857,0.319526627
96078,06103,PROBERTA,CA,1.000000000,0.000000000,1.000000000,1.000000000
96080,06103,RED BLUFF,CA,1.000000000,1.000000000,1.000000000,1.000000000
96084,06089,ROUND MOUNTAIN,CA,0.000000000,1.000000000,1.000000000,1.000000000
96085,06093,SCOTT BAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
96086,06093,SEIAD VALLEY,CA,1.000000000,0.000000000,1.000000000,1.000000000
96087,06089,SHASTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
96088,06089,SHINGLETOWN,CA,1.000000000,1.000000000,1.000000000,1.000000000
96089,06089,SHASTA LAKE,CA,0.000000000,1.000000000,1.000000000,1.000000000
96090,06103,TEHAMA,CA,0.000000000,0.000000000,1.000000000,1.000000000
96091,06105,TRINITY CENTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
96092,06103,VINA,CA,0.000000000,0.000000000,1.000000000,1.000000000
96093,06105,WEAVERVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
